Div,Round,Date,Time,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAW,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
iraq-2008-2009,1,2008-11-01,12:00,saturday,Al Kufa,Al Talaba,0,1,1,A,L,W,,,,,,,
iraq-2008-2009,1,2008-11-01,12:00,saturday,Al Zawraa,Al Minaa,4,1,5,H,W,L,,,,,,,
iraq-2008-2009,1,2008-11-01,12:00,saturday,Al-Amana,Al Nasiriya,1,1,2,D,D,D,,,,,,,
iraq-2008-2009,1,2008-11-01,12:00,saturday,Al Samawah,Misan FC,2,0,2,H,W,L,,,,,,,
iraq-2008-2009,1,2008-11-01,12:00,saturday,Al-Bareed,Al Sinaa,0,1,1,A,L,W,,,,,,,
iraq-2008-2009,1,2008-11-01,12:00,saturday,Al Shorta,Al Ramadi,2,0,2,H,W,L,,,,,,,
iraq-2008-2009,1,2008-11-01,12:00,saturday,Sulaymaniyah FC,Diyala FC,0,0,0,D,D,D,0,0,0,D,D,D,
iraq-2008-2009,1,2008-11-01,12:00,saturday,Samaraa FC,Duhok,0,0,0,D,D,D,0,0,0,D,D,D,
iraq-2008-2009,1,2008-11-02,12:00,sunday,Kirkuk FC,Salahaddin FC,2,3,5,A,L,W,,,,,,,
iraq-2008-2009,1,2008-11-02,12:00,sunday,Al Hedood,Erbil,0,2,2,A,L,W,,,,,,,
iraq-2008-2009,1,2008-11-03,12:00,monday,Al Quwa Al Jawiya,Al Kahraba,2,1,3,H,W,L,,,,,,,
iraq-2008-2009,2,2008-11-07,12:00,friday,Al Minaa,Al Nasiriya,1,0,1,H,W,L,,,,,,,
iraq-2008-2009,2,2008-11-07,12:30,friday,Al Talaba,Al-Amana,0,1,1,A,L,W,,,,,,,
iraq-2008-2009,2,2008-11-07,12:30,friday,Naft Al Janoob,Al Samawah,1,0,1,H,W,L,,,,,,,
iraq-2008-2009,2,2008-11-07,12:30,friday,Karbalaa FC,Al Kufa,0,0,0,D,D,D,0,0,0,D,D,D,
iraq-2008-2009,2,2008-11-07,12:30,friday,Al Sinaa,Al Zawraa,0,0,0,D,D,D,0,0,0,D,D,D,
iraq-2008-2009,2,2008-11-08,11:30,saturday,Al Kahraba,Al Shorta,0,0,0,D,D,D,0,0,0,D,D,D,
